node	node_type	sample_id	mutation_events
SRR18499927.result.fastq	leaf	SRR18499927	25
SRR18499932.result.fastq	leaf	SRR18499932	1
SRR18499933.result.fastq	leaf	SRR18499933	1442
SRR18499934.result.fastq	leaf	SRR18499934	9
SRR18499936.result.fastq	leaf	SRR18499936	2
SRR18499937.result.fastq	leaf	SRR18499937	3
SRR18499938.result.fastq	leaf	SRR18499938	10
SRR18499941.result.fastq	leaf	SRR18499941	4
SRR18499943.result.fastq	leaf	SRR18499943	343
SRR18499944.result.fastq	leaf	SRR18499944	20
SRR18499945.result.fastq	leaf	SRR18499945	1
SRR18499946.result.fastq	leaf	SRR18499946	2619
SRR18499947.result.fastq	leaf	SRR18499947	5
SRR18499948.result.fastq	leaf	SRR18499948	9
SRR18499949.result.fastq	leaf	SRR18499949	1
SRR18499950.result.fastq	leaf	SRR18499950	1
SRR18499959.result.fastq	leaf	SRR18499959	6
SRR18499961.result.fastq	leaf	SRR18499961	1
SRR18499963.result.fastq	leaf	SRR18499963	15
SRR18499966.result.fastq	leaf	SRR18499966	13
SRR18499969.result.fastq	leaf	SRR18499969	3
SRR18499970.result.fastq	leaf	SRR18499970	5
SRR18499976.result.fastq	leaf	SRR18499976	6
SRR18499982.result.fastq	leaf	SRR18499982	1133
SRR18499984.result.fastq	leaf	SRR18499984	2
SRR18499986.result.fastq	leaf	SRR18499986	15
SRR18499988.result.fastq	leaf	SRR18499988	1
SRR18499989.result.fastq	leaf	SRR18499989	10
SRR18499990.result.fastq	leaf	SRR18499990	3
SRR18499991.result.fastq	leaf	SRR18499991	6
SRR18499992.result.fastq	leaf	SRR18499992	14
SRR18499994.result.fastq	leaf	SRR18499994	1
SRR18499998.result.fastq	leaf	SRR18499998	2
SRR18499999.result.fastq	leaf	SRR18499999	5
SRR18500000.result.fastq	leaf	SRR18500000	6
SRR18500001.result.fastq	leaf	SRR18500001	3
SRR18500002.result.fastq	leaf	SRR18500002	7
SRR18500006.result.fastq	leaf	SRR18500006	8
SRR18500007.result.fastq	leaf	SRR18500007	10
SRR18500034.result.fastq	leaf	SRR18500034	18
SRR18500035.result.fastq	leaf	SRR18500035	1
SRR18500036.result.fastq	leaf	SRR18500036	2
SRR18500037.result.fastq	leaf	SRR18500037	6
SRR18503124.result.fastq	leaf	SRR18503124	11
SRR18508229.result.fastq	leaf	SRR18508229	4
SRR18508231.result.fastq	leaf	SRR18508231	6
SRR1964822.result.fastq	leaf	SRR1964822	66
SRR1964885.result.fastq	leaf	SRR1964885	28
SRR1964907.result.fastq	leaf	SRR1964907	12
SRR1964908.result.fastq	leaf	SRR1964908	68
SRR1964909.result.fastq	leaf	SRR1964909	28
SRR1970882.result.fastq	leaf	SRR1970882	7
SRR1970884.result.fastq	leaf	SRR1970884	5
SRR1970887.result.fastq	leaf	SRR1970887	5
SRR1970890.result.fastq	leaf	SRR1970890	44
SRR1970894.result.fastq	leaf	SRR1970894	1
SRR1988126.result.fastq	leaf	SRR1988126	53
SRR1988127.result.fastq	leaf	SRR1988127	5
SRR1988128.result.fastq	leaf	SRR1988128	3
SRR1988129.result.fastq	leaf	SRR1988129	24
SRR1988130.result.fastq	leaf	SRR1988130	6
SRR1988131.result.fastq	leaf	SRR1988131	75
SRR1988132.result.fastq	leaf	SRR1988132	23
SRR1988135.result.fastq	leaf	SRR1988135	12
SRR1988137.result.fastq	leaf	SRR1988137	13
SRR1988138.result.fastq	leaf	SRR1988138	10
SRR1988139.result.fastq	leaf	SRR1988139	3
SRR1988140.result.fastq	leaf	SRR1988140	5
SRR1988142.result.fastq	leaf	SRR1988142	10
SRR1988143.result.fastq	leaf	SRR1988143	4
SRR1988144.result.fastq	leaf	SRR1988144	14
SRR1988145.result.fastq	leaf	SRR1988145	25
SRR1988146.result.fastq	leaf	SRR1988146	2
SRR1988148.result.fastq	leaf	SRR1988148	6
SRR1988149.result.fastq	leaf	SRR1988149	13
SRR1988150.result.fastq	leaf	SRR1988150	7
SRR1988151.result.fastq	leaf	SRR1988151	29
SRR1988152.result.fastq	leaf	SRR1988152	1
SRR1988153.result.fastq	leaf	SRR1988153	19
SRR1988154.result.fastq	leaf	SRR1988154	12
SRR1988156.result.fastq	leaf	SRR1988156	15
SRR1988157.result.fastq	leaf	SRR1988157	10
SRR1988159.result.fastq	leaf	SRR1988159	11
SRR2047449.result.fastq	leaf	SRR2047449	1
SRR2047454.result.fastq	leaf	SRR2047454	5
SRR2047476.result.fastq	leaf	SRR2047476	2
SRR2047497.result.fastq	leaf	SRR2047497	2
SRR2047498.result.fastq	leaf	SRR2047498	1
SRR2047499.result.fastq	leaf	SRR2047499	1
SRR2047501.result.fastq	leaf	SRR2047501	3
SRR2047504.result.fastq	leaf	SRR2047504	2
SRR2047505.result.fastq	leaf	SRR2047505	2
SRR2047507.result.fastq	leaf	SRR2047507	1
SRR2047513.result.fastq	leaf	SRR2047513	3
SRR2047519.result.fastq	leaf	SRR2047519	3
SRR2047520.result.fastq	leaf	SRR2047520	3
SRR2047521.result.fastq	leaf	SRR2047521	3
SRR2047522.result.fastq	leaf	SRR2047522	1
SRR2047544.result.fastq	leaf	SRR2047544	19
SRR2047545.result.fastq	leaf	SRR2047545	5
SRR2047546.result.fastq	leaf	SRR2047546	2
SRR2047547.result.fastq	leaf	SRR2047547	3
SRR2047557.result.fastq	leaf	SRR2047557	3
SRR2047561.result.fastq	leaf	SRR2047561	1
SRR2047562.result.fastq	leaf	SRR2047562	261
SRR2047567.result.fastq	leaf	SRR2047567	261
SRR2075877.result.fastq	leaf	SRR2075877	7
SRR2075879.result.fastq	leaf	SRR2075879	10
SRR2075880.result.fastq	leaf	SRR2075880	224
SRR2075881.result.fastq	leaf	SRR2075881	253
SRR2075882.result.fastq	leaf	SRR2075882	3
SRR2075885.result.fastq	leaf	SRR2075885	15
SRR2075890.result.fastq	leaf	SRR2075890	6
SRR2075893.result.fastq	leaf	SRR2075893	3
SRR2075895.result.fastq	leaf	SRR2075895	13
SRR2075896.result.fastq	leaf	SRR2075896	2
SRR2075897.result.fastq	leaf	SRR2075897	36
SRR2075902.result.fastq	leaf	SRR2075902	3
SRR2075950.result.fastq	leaf	SRR2075950	5
SRR2075951.result.fastq	leaf	SRR2075951	3
SRR2190216.result.fastq	leaf	SRR2190216	2
SRR3130307.result.fastq	leaf	SRR3130307	1
SRR3130311.result.fastq	leaf	SRR3130311	1
SRR3131127.result.fastq	leaf	SRR3131127	2
SRR3131132.result.fastq	leaf	SRR3131132	68
SRR3131157.result.fastq	leaf	SRR3131157	3
SRR3131158.result.fastq	leaf	SRR3131158	2
SRR3131159.result.fastq	leaf	SRR3131159	1
SRR3131161.result.fastq	leaf	SRR3131161	8
SRR3131162.result.fastq	leaf	SRR3131162	4
SRR3131167.result.fastq	leaf	SRR3131167	1
SRR3131169.result.fastq	leaf	SRR3131169	2
SRR3131171.result.fastq	leaf	SRR3131171	1
SRR3131172.result.fastq	leaf	SRR3131172	7
SRR3131216.result.fastq	leaf	SRR3131216	2
SRR3131217.result.fastq	leaf	SRR3131217	416
SRR3131219.result.fastq	leaf	SRR3131219	3
SRR3131228.result.fastq	leaf	SRR3131228	1
SRR3137579.result.fastq	leaf	SRR3137579	1
SRR3137580.result.fastq	leaf	SRR3137580	3
SRR3137581.result.fastq	leaf	SRR3137581	3
SRR3137583.result.fastq	leaf	SRR3137583	8
SRR3152158.result.fastq	leaf	SRR3152158	110
SRR3152161.result.fastq	leaf	SRR3152161	1
SRR3152494.result.fastq	leaf	SRR3152494	1
SRR3152496.result.fastq	leaf	SRR3152496	3
SRR3168640.result.fastq	leaf	SRR3168640	36
SRR3168642.result.fastq	leaf	SRR3168642	5
SRR3170232.result.fastq	leaf	SRR3170232	3
SRR3170233.result.fastq	leaf	SRR3170233	1
SRR3170244.result.fastq	leaf	SRR3170244	10
SRR3170257.result.fastq	leaf	SRR3170257	2
SRR3170258.result.fastq	leaf	SRR3170258	6
SRR3170260.result.fastq	leaf	SRR3170260	1
SRR3170588.result.fastq	leaf	SRR3170588	1
SRR3170592.result.fastq	leaf	SRR3170592	1
SRR3170596.result.fastq	leaf	SRR3170596	334
SRR3170597.result.fastq	leaf	SRR3170597	5
SRR3170599.result.fastq	leaf	SRR3170599	4
SRR3170600.result.fastq	leaf	SRR3170600	1
SRR3170602.result.fastq	leaf	SRR3170602	1
SRR3170608.result.fastq	leaf	SRR3170608	3
SRR3170610.result.fastq	leaf	SRR3170610	4
SRR3170734.result.fastq	leaf	SRR3170734	304
SRR3170736.result.fastq	leaf	SRR3170736	4
SRR3170737.result.fastq	leaf	SRR3170737	3
SRR3170738.result.fastq	leaf	SRR3170738	1
SRR3170739.result.fastq	leaf	SRR3170739	1
SRR3170769.result.fastq	leaf	SRR3170769	2
SRR3170771.result.fastq	leaf	SRR3170771	1
SRR3170772.result.fastq	leaf	SRR3170772	1
SRR3170775.result.fastq	leaf	SRR3170775	66
SRR3170777.result.fastq	leaf	SRR3170777	65
SRR3197590.result.fastq	leaf	SRR3197590	160
SRR3197600.result.fastq	leaf	SRR3197600	1
SRR3197602.result.fastq	leaf	SRR3197602	66
SRR3197608.result.fastq	leaf	SRR3197608	2
SRR3197609.result.fastq	leaf	SRR3197609	1
SRR3216441.result.fastq	leaf	SRR3216441	2
SRR3217273.result.fastq	leaf	SRR3217273	1
SRR3217322.result.fastq	leaf	SRR3217322	5
SRR3217391.result.fastq	leaf	SRR3217391	1
SRR3217398.result.fastq	leaf	SRR3217398	11
SRR3218384.result.fastq	leaf	SRR3218384	1
SRR3218386.result.fastq	leaf	SRR3218386	2
SRR3218390.result.fastq	leaf	SRR3218390	14
SRR3218391.result.fastq	leaf	SRR3218391	1
SRR3218395.result.fastq	leaf	SRR3218395	1
SRR3218398.result.fastq	leaf	SRR3218398	1356
SRR3222489.result.fastq	leaf	SRR3222489	1
SRR3222492.result.fastq	leaf	SRR3222492	3
SRR3223163.result.fastq	leaf	SRR3223163	1
SRR3223164.result.fastq	leaf	SRR3223164	12
SRR3223166.result.fastq	leaf	SRR3223166	1353
SRR3223168.result.fastq	leaf	SRR3223168	2
SRR3223174.result.fastq	leaf	SRR3223174	4
SRR3223175.result.fastq	leaf	SRR3223175	3
SRR3223178.result.fastq	leaf	SRR3223178	1354
SRR3223179.result.fastq	leaf	SRR3223179	1
SRR3223471.result.fastq	leaf	SRR3223471	1353
SRR3223478.result.fastq	leaf	SRR3223478	4
SRR3223552.result.fastq	leaf	SRR3223552	1
SRR3223556.result.fastq	leaf	SRR3223556	1
SRR3223557.result.fastq	leaf	SRR3223557	1
SRR3223558.result.fastq	leaf	SRR3223558	3
SRR3223561.result.fastq	leaf	SRR3223561	2
SRR3223563.result.fastq	leaf	SRR3223563	1353
SRR3223564.result.fastq	leaf	SRR3223564	1
SRR3223568.result.fastq	leaf	SRR3223568	1
SRR3223912.result.fastq	leaf	SRR3223912	1
SRR3223915.result.fastq	leaf	SRR3223915	2
SRR3223927.result.fastq	leaf	SRR3223927	4
SRR3224231.result.fastq	leaf	SRR3224231	8
SRR3224241.result.fastq	leaf	SRR3224241	1
SRR3224243.result.fastq	leaf	SRR3224243	1354
SRR3224796.result.fastq	leaf	SRR3224796	1
SRR3224801.result.fastq	leaf	SRR3224801	1
SRR3224806.result.fastq	leaf	SRR3224806	1
SRR3224808.result.fastq	leaf	SRR3224808	6
SRR3224809.result.fastq	leaf	SRR3224809	1
SRR3224811.result.fastq	leaf	SRR3224811	1
SRR3224812.result.fastq	leaf	SRR3224812	1
SRR3224985.result.fastq	leaf	SRR3224985	1
SRR3224991.result.fastq	leaf	SRR3224991	2
SRR3224992.result.fastq	leaf	SRR3224992	2
SRR3224993.result.fastq	leaf	SRR3224993	27
SRR3224999.result.fastq	leaf	SRR3224999	1353
SRR3225003.result.fastq	leaf	SRR3225003	1353
SRR3225041.result.fastq	leaf	SRR3225041	1
SRR3225047.result.fastq	leaf	SRR3225047	2
SRR3225051.result.fastq	leaf	SRR3225051	1
SRR3225053.result.fastq	leaf	SRR3225053	2
SRR3225054.result.fastq	leaf	SRR3225054	1
SRR3225055.result.fastq	leaf	SRR3225055	2
SRR3225057.result.fastq	leaf	SRR3225057	1353
SRR3225234.result.fastq	leaf	SRR3225234	1
SRR3225240.result.fastq	leaf	SRR3225240	5
SRR3225241.result.fastq	leaf	SRR3225241	8
SRR3225243.result.fastq	leaf	SRR3225243	1
SRR3225245.result.fastq	leaf	SRR3225245	1353
SRR3225246.result.fastq	leaf	SRR3225246	11
SRR3225248.result.fastq	leaf	SRR3225248	2
SRR3225249.result.fastq	leaf	SRR3225249	1353
SRR3225250.result.fastq	leaf	SRR3225250	2
SRR3226988.result.fastq	leaf	SRR3226988	2
SRR3226992.result.fastq	leaf	SRR3226992	1
SRR3226997.result.fastq	leaf	SRR3226997	1
SRR3226999.result.fastq	leaf	SRR3226999	2
SRR3227006.result.fastq	leaf	SRR3227006	1
SRR3227012.result.fastq	leaf	SRR3227012	1
SRR3227018.result.fastq	leaf	SRR3227018	1
SRR3227026.result.fastq	leaf	SRR3227026	3
SRR3227032.result.fastq	leaf	SRR3227032	1
SRR3227038.result.fastq	leaf	SRR3227038	1
SRR3227043.result.fastq	leaf	SRR3227043	3
SRR3228476.result.fastq	leaf	SRR3228476	5
SRR3228535.result.fastq	leaf	SRR3228535	2
SRR3228551.result.fastq	leaf	SRR3228551	1
SRR3228555.result.fastq	leaf	SRR3228555	1353
SRR3228556.result.fastq	leaf	SRR3228556	2
SRR3228558.result.fastq	leaf	SRR3228558	1
SRR3228559.result.fastq	leaf	SRR3228559	1
SRR3228563.result.fastq	leaf	SRR3228563	1
SRR3228564.result.fastq	leaf	SRR3228564	1
SRR3228565.result.fastq	leaf	SRR3228565	1
SRR3228569.result.fastq	leaf	SRR3228569	1
SRR3228573.result.fastq	leaf	SRR3228573	3
SRR3228575.result.fastq	leaf	SRR3228575	1
SRR3242036.result.fastq	leaf	SRR3242036	3
SRR3242038.result.fastq	leaf	SRR3242038	1
SRR3242044.result.fastq	leaf	SRR3242044	60
SRR3242045.result.fastq	leaf	SRR3242045	3
SRR3242046.result.fastq	leaf	SRR3242046	368
SRR3242054.result.fastq	leaf	SRR3242054	10
SRR3381358.result.fastq	leaf	SRR3381358	1
SRR3381359.result.fastq	leaf	SRR3381359	2
SRR3381367.result.fastq	leaf	SRR3381367	1
SRR3381369.result.fastq	leaf	SRR3381369	2227
SRR3381378.result.fastq	leaf	SRR3381378	3
SRR3381389.result.fastq	leaf	SRR3381389	1
SRR3381390.result.fastq	leaf	SRR3381390	1
SRR3381395.result.fastq	leaf	SRR3381395	1
SRR3381397.result.fastq	leaf	SRR3381397	1122
SRR3381401.result.fastq	leaf	SRR3381401	1
SRR3381407.result.fastq	leaf	SRR3381407	4
SRR3381409.result.fastq	leaf	SRR3381409	1
SRR3381414.result.fastq	leaf	SRR3381414	1
SRR3381417.result.fastq	leaf	SRR3381417	3
SRR3381420.result.fastq	leaf	SRR3381420	1
SRR3381421.result.fastq	leaf	SRR3381421	1
SRR3381422.result.fastq	leaf	SRR3381422	4
SRR3381423.result.fastq	leaf	SRR3381423	5
SRR3381424.result.fastq	leaf	SRR3381424	3
SRR3381426.result.fastq	leaf	SRR3381426	7
SRR3381427.result.fastq	leaf	SRR3381427	2
SRR3381435.result.fastq	leaf	SRR3381435	2
SRR3381470.result.fastq	leaf	SRR3381470	1
SRR3381478.result.fastq	leaf	SRR3381478	1
SRR3381479.result.fastq	leaf	SRR3381479	1
SRR3381494.result.fastq	leaf	SRR3381494	4
SRR3381498.result.fastq	leaf	SRR3381498	1
SRR3381500.result.fastq	leaf	SRR3381500	1
SRR3381506.result.fastq	leaf	SRR3381506	4
SRR3381512.result.fastq	leaf	SRR3381512	4
SRR3381517.result.fastq	leaf	SRR3381517	218
SRR3381518.result.fastq	leaf	SRR3381518	1
SRR3381519.result.fastq	leaf	SRR3381519	1
SRR3381533.result.fastq	leaf	SRR3381533	1
SRR3381536.result.fastq	leaf	SRR3381536	3
SRR3381542.result.fastq	leaf	SRR3381542	2
SRR353952.result.fastq	leaf	SRR353952	1
SRR3928973.result.fastq	leaf	SRR3928973	4
SRR3928987.result.fastq	leaf	SRR3928987	14
SRR3928989.result.fastq	leaf	SRR3928989	4
SRR3928996.result.fastq	leaf	SRR3928996	6
SRR3943043.result.fastq	leaf	SRR3943043	3
SRR3943173.result.fastq	leaf	SRR3943173	1
SRR3943174.result.fastq	leaf	SRR3943174	2
SRR3943175.result.fastq	leaf	SRR3943175	3
SRR3943176.result.fastq	leaf	SRR3943176	3
SRR3943177.result.fastq	leaf	SRR3943177	5
SRR3943178.result.fastq	leaf	SRR3943178	7
SRR3943179.result.fastq	leaf	SRR3943179	5
SRR3943180.result.fastq	leaf	SRR3943180	66
SRR3943745.result.fastq	leaf	SRR3943745	1
SRR3943748.result.fastq	leaf	SRR3943748	2
SRR3943749.result.fastq	leaf	SRR3943749	2
SRR3943750.result.fastq	leaf	SRR3943750	2
SRR3943754.result.fastq	leaf	SRR3943754	1
SRR3943760.result.fastq	leaf	SRR3943760	4364
SRR3943780.result.fastq	leaf	SRR3943780	3
SRR3943788.result.fastq	leaf	SRR3943788	2
SRR3943790.result.fastq	leaf	SRR3943790	1
SRR3943792.result.fastq	leaf	SRR3943792	2
SRR3943987.result.fastq	leaf	SRR3943987	2
SRR3943990.result.fastq	leaf	SRR3943990	67
SRR3943999.result.fastq	leaf	SRR3943999	1
SRR3944001.result.fastq	leaf	SRR3944001	1
SRR3944002.result.fastq	leaf	SRR3944002	1
SRR3944005.result.fastq	leaf	SRR3944005	2
SRR3944007.result.fastq	leaf	SRR3944007	2
SRR3944008.result.fastq	leaf	SRR3944008	1
SRR3944013.result.fastq	leaf	SRR3944013	1
SRR3944015.result.fastq	leaf	SRR3944015	2
SRR3944016.result.fastq	leaf	SRR3944016	1
SRR3944017.result.fastq	leaf	SRR3944017	1
SRR3944018.result.fastq	leaf	SRR3944018	1
SRR3944019.result.fastq	leaf	SRR3944019	3
SRR3944020.result.fastq	leaf	SRR3944020	39
SRR3944021.result.fastq	leaf	SRR3944021	1
SRR3944022.result.fastq	leaf	SRR3944022	67
SRR3944029.result.fastq	leaf	SRR3944029	1
SRR3944033.result.fastq	leaf	SRR3944033	1
SRR3944034.result.fastq	leaf	SRR3944034	1
SRR3944038.result.fastq	leaf	SRR3944038	4
SRR3944052.result.fastq	leaf	SRR3944052	1
SRR3944081.result.fastq	leaf	SRR3944081	2
SRR3944085.result.fastq	leaf	SRR3944085	1
SRR3944086.result.fastq	leaf	SRR3944086	1
SRR3944088.result.fastq	leaf	SRR3944088	3
SRR3944089.result.fastq	leaf	SRR3944089	1
SRR3944097.result.fastq	leaf	SRR3944097	1
SRR3944102.result.fastq	leaf	SRR3944102	5
SRR3944106.result.fastq	leaf	SRR3944106	1
SRR3944196.result.fastq	leaf	SRR3944196	3
SRR3944197.result.fastq	leaf	SRR3944197	1
SRR3944201.result.fastq	leaf	SRR3944201	5
SRR3944205.result.fastq	leaf	SRR3944205	1
SRR3944208.result.fastq	leaf	SRR3944208	1
SRR3944211.result.fastq	leaf	SRR3944211	4
SRR3944213.result.fastq	leaf	SRR3944213	918
SRR3944215.result.fastq	leaf	SRR3944215	1
SRR3944219.result.fastq	leaf	SRR3944219	2
SRR3944221.result.fastq	leaf	SRR3944221	1
SRR3944222.result.fastq	leaf	SRR3944222	1
SRR3944236.result.fastq	leaf	SRR3944236	1
SRR3944242.result.fastq	leaf	SRR3944242	16
SRR3944243.result.fastq	leaf	SRR3944243	3
SRR3944246.result.fastq	leaf	SRR3944246	3
SRR3944248.result.fastq	leaf	SRR3944248	47
SRR3944249.result.fastq	leaf	SRR3944249	3
SRR4417569.result.fastq	leaf	SRR4417569	267
SRR4417570.result.fastq	leaf	SRR4417570	6
SRR4417571.result.fastq	leaf	SRR4417571	4
SRR4417574.result.fastq	leaf	SRR4417574	7
SRR4417575.result.fastq	leaf	SRR4417575	5
SRR4417577.result.fastq	leaf	SRR4417577	3
SRR4417578.result.fastq	leaf	SRR4417578	10
SRR4417579.result.fastq	leaf	SRR4417579	16
SRR4417581.result.fastq	leaf	SRR4417581	7
SRR4417587.result.fastq	leaf	SRR4417587	411
SRR4417590.result.fastq	leaf	SRR4417590	19
SRR4417591.result.fastq	leaf	SRR4417591	4
SRR4417593.result.fastq	leaf	SRR4417593	4
SRR4417594.result.fastq	leaf	SRR4417594	3
SRR4417595.result.fastq	leaf	SRR4417595	1474
SRR4417598.result.fastq	leaf	SRR4417598	28
SRR4417599.result.fastq	leaf	SRR4417599	7
SRR4417603.result.fastq	leaf	SRR4417603	3
SRR4417604.result.fastq	leaf	SRR4417604	1
SRR4417605.result.fastq	leaf	SRR4417605	3
SRR4417609.result.fastq	leaf	SRR4417609	2
SRR4417610.result.fastq	leaf	SRR4417610	3
SRR4417611.result.fastq	leaf	SRR4417611	4
SRR4417612.result.fastq	leaf	SRR4417612	7
SRR4417613.result.fastq	leaf	SRR4417613	27
SRR4417614.result.fastq	leaf	SRR4417614	4
SRR5070509.result.fastq	leaf	SRR5070509	1
SRR5070510.result.fastq	leaf	SRR5070510	1
SRR5070511.result.fastq	leaf	SRR5070511	1
SRR5070513.result.fastq	leaf	SRR5070513	1
SRR5070515.result.fastq	leaf	SRR5070515	1
SRR5070516.result.fastq	leaf	SRR5070516	1
SRR5237398.result.fastq	leaf	SRR5237398	4
SRR5445923.result.fastq	leaf	SRR5445923	4
SRR5445925.result.fastq	leaf	SRR5445925	3
SRR5739028.result.fastq	leaf	SRR5739028	6
SRR5739029.result.fastq	leaf	SRR5739029	183
SRR5739033.result.fastq	leaf	SRR5739033	1
SRR5739036.result.fastq	leaf	SRR5739036	1
SRR5739037.result.fastq	leaf	SRR5739037	2
SRR5739039.result.fastq	leaf	SRR5739039	1
SRR5739040.result.fastq	leaf	SRR5739040	1
SRR5739046.result.fastq	leaf	SRR5739046	3
SRR5739047.result.fastq	leaf	SRR5739047	1
SRR5739048.result.fastq	leaf	SRR5739048	1
SRR5739050.result.fastq	leaf	SRR5739050	1
SRR5739051.result.fastq	leaf	SRR5739051	3
SRR5739054.result.fastq	leaf	SRR5739054	8
SRR5739055.result.fastq	leaf	SRR5739055	1
SRR5739057.result.fastq	leaf	SRR5739057	2
SRR5739058.result.fastq	leaf	SRR5739058	1
SRR5739059.result.fastq	leaf	SRR5739059	7
SRR5739061.result.fastq	leaf	SRR5739061	3
SRR5739064.result.fastq	leaf	SRR5739064	2
SRR5739065.result.fastq	leaf	SRR5739065	2
SRR5739068.result.fastq	leaf	SRR5739068	2
SRR5739071.result.fastq	leaf	SRR5739071	1
SRR5739072.result.fastq	leaf	SRR5739072	20
SRR5739073.result.fastq	leaf	SRR5739073	2
SRR5739074.result.fastq	leaf	SRR5739074	1
SRR5739075.result.fastq	leaf	SRR5739075	1
SRR5739078.result.fastq	leaf	SRR5739078	1
SRR5739081.result.fastq	leaf	SRR5739081	1
SRR5739084.result.fastq	leaf	SRR5739084	8
SRR5739088.result.fastq	leaf	SRR5739088	2
SRR5739089.result.fastq	leaf	SRR5739089	15
SRR5739090.result.fastq	leaf	SRR5739090	1
SRR5739091.result.fastq	leaf	SRR5739091	1
SRR5739092.result.fastq	leaf	SRR5739092	5
SRR5739096.result.fastq	leaf	SRR5739096	2376
SRR5739098.result.fastq	leaf	SRR5739098	1
SRR5739099.result.fastq	leaf	SRR5739099	398
SRR5739100.result.fastq	leaf	SRR5739100	1
SRR5739102.result.fastq	leaf	SRR5739102	1
SRR5739108.result.fastq	leaf	SRR5739108	11
SRR5739111.result.fastq	leaf	SRR5739111	82
SRR5739117.result.fastq	leaf	SRR5739117	1
SRR5862467.result.fastq	leaf	SRR5862467	4
SRR5862475.result.fastq	leaf	SRR5862475	1
SRR5891469.result.fastq	leaf	SRR5891469	2
SRR5891471.result.fastq	leaf	SRR5891471	3
SRR5891472.result.fastq	leaf	SRR5891472	2
SRR5891478.result.fastq	leaf	SRR5891478	1
SRR5891482.result.fastq	leaf	SRR5891482	1
SRR5891484.result.fastq	leaf	SRR5891484	1
SRR5891486.result.fastq	leaf	SRR5891486	1
SRR5891490.result.fastq	leaf	SRR5891490	1
SRR5891492.result.fastq	leaf	SRR5891492	1
SRR5891497.result.fastq	leaf	SRR5891497	1
SRR5901132.result.fastq	leaf	SRR5901132	3
SRR6165818.result.fastq	leaf	SRR6165818	2
SRR6165819.result.fastq	leaf	SRR6165819	431
SRR6435994.result.fastq	leaf	SRR6435994	1
SRR6435995.result.fastq	leaf	SRR6435995	1
SRR6435996.result.fastq	leaf	SRR6435996	1
SRR6435998.result.fastq	leaf	SRR6435998	1
SRR6435999.result.fastq	leaf	SRR6435999	1
SRR6436001.result.fastq	leaf	SRR6436001	1
SRR6436004.result.fastq	leaf	SRR6436004	1
SRR6436005.result.fastq	leaf	SRR6436005	3
SRR6436007.result.fastq	leaf	SRR6436007	2
SRR6513730.result.fastq	leaf	SRR6513730	1
SRR6513737.result.fastq	leaf	SRR6513737	2
SRR6513738.result.fastq	leaf	SRR6513738	5
SRR6513740.result.fastq	leaf	SRR6513740	1
SRR6513742.result.fastq	leaf	SRR6513742	1
SRR6513748.result.fastq	leaf	SRR6513748	5
SRR6513750.result.fastq	leaf	SRR6513750	1
SRR6513751.result.fastq	leaf	SRR6513751	1
SRR6513752.result.fastq	leaf	SRR6513752	1
SRR6513753.result.fastq	leaf	SRR6513753	3
SRR6513755.result.fastq	leaf	SRR6513755	1
SRR6513763.result.fastq	leaf	SRR6513763	1
SRR6513766.result.fastq	leaf	SRR6513766	2
SRR6513768.result.fastq	leaf	SRR6513768	1
SRR6513773.result.fastq	leaf	SRR6513773	1
SRR6513776.result.fastq	leaf	SRR6513776	5
SRR6513782.result.fastq	leaf	SRR6513782	5
SRR6513783.result.fastq	leaf	SRR6513783	5
SRR6513785.result.fastq	leaf	SRR6513785	1
SRR6513793.result.fastq	leaf	SRR6513793	3
